f_pois,s_pois,reg_score,priority,office_id,score
2312|2542|2089|2086|2085|2314,2312|2542|2085|2314|2310,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 935, dtype: object",29,935,16457.739377927232
834|893|894|3710|3709|6545|6546|5883|8376|11827|11828|11829|11848|11849|11850|11840|11852|11851,834|3710|6545|11828|11848|11849|11850|11852,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 934, dtype: object",30,934,17707.739377927232
394|766|5408|5520|5528|5409|5410|7843|7844|7842|7841|11843,,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 933, dtype: object",31,933,16832.739377927232
786|781|2841|2840|3443|3437|3517|3753|3518|3468|3528|4636|4318|8116,786|781|3753|3468|3528|4636|4318|8116,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 932, dtype: object",32,932,17682.739377927232
151|764|5599|5612|5589|11670,151|764|8784,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 931, dtype: object",33,931,17037.739377927232
1789|1741|1723|1708|1742|1975|2412|2418|2413|11055|11079,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 763, dtype: object",34,763,16432.739377927232
763|8042,763,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 929, dtype: object",35,929,16772.739377927232
1632|2041|1818|2047|2428|2465|1815|1816|1485|2049|1817|2048|8396|11511,1632|2041|1816|2049|1817|2048|10797,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 762, dtype: object",36,762,16672.739377927232
615|617|619|624|696|1484|2031|2032|2008|2424|2434|2433|8399|8398|10547|10553|10546|10358|10752|10753|10754|10755|10767|10780,617|619|696|2031|2032|2008|2424|2434|10547|10553|10546|10358|10752|10753|10754|10755|10767|10780,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 761, dtype: object",37,761,17215.739377927232
533|5277|6427|6273|6447|6244|7900|7776|7899|7901|7902|8057|8694|9631|9929|10777,533|5277|6447|6244|7900|7899|7901|7902|8057|8694|9631|10777,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 925, dtype: object",38,925,16805.739377927232
5929|5928|8246|8440|8322|8439|8379|8442|8772|8441|9739|8300|8444|8443|10417|11355,5929|8246|8440|8322|8439|8379|8442|8441|9739|8300|8444|11355,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 924, dtype: object",39,924,16832.739377927232
343|11823|11752|11753,11754|11820,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 922, dtype: object",40,922,16562.739377927232
762,762,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 920, dtype: object",41,920,16752.739377927232
2030|2033,615|1484|8398,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 760, dtype: object",42,760,16492.739377927232
192|877|4148|4200|4199|4149|4201|4581|4602|4582|7113|9575|9738|11707|11708|10500,192|877|4148|4200|4199|4149|4581|4583|7113|9575|9576|11707|11708|10500,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 759, dtype: object",43,759,17692.739377927232
859|338|3641|3661|4052|4078|6468|6772|7411|6906|6909|7424|7838|7831|7447|7443|7423|6908|7412|6907|7832|7491|7445|7413|9562,859|338|3641|4052|7411|6906|6909|7424|7838|7831|7423|6908|7412|6907|9562,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 755, dtype: object",44,755,17717.739377927232
293|1057|2007|1997|2190|2187|8023|8024|8119|8120|9373|9372|8765|10295,293|2007|1997|2190|2187|8023|8024|8119|8120|9373|9372|8765|10295,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 753, dtype: object",45,753,17372.739377927232
594|2830|2764|2753|2756|2825|2765|2826|2829|3060|5658|7116|8167|8714,2830|2764|2825|2765|2826|8714,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 909, dtype: object",46,909,16662.739377927232
324|1608|1630|1607|1628|1609|1629|1610|3679|3673|3739|3678|3677|3674|3585|6397|6400|9676|9924|11570|11568,324|1608|1630|1628|1609|1629|3679|3673|3739|3678|3677|3674|9924|11569|11570|11568,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 908, dtype: object",47,908,17077.739377927232
8652|908|2697|2788|2696|2688|2689|2903|2055|2056|2699|2991|2982|2983|2990|3227|3240|5902|8653|10337,908|2697|2788|2696|2689|2903|2983|2990|3227|3240|5902|10337,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 907, dtype: object",48,907,17407.739377927232
257|251|242|903|210|1804|2016|2013|3729|3669|3728|3732|3494|3572|3569|3495|3731|3571|3570|6636|9736|9737|10738|10739,242|903|210|2016|2013|3732|3494|3572|3569|3495,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 906, dtype: object",49,906,17967.739377927232
1703|1705|1704|1981|2360|10447|10640|10615|10763|10898|10904|11068,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 752, dtype: object",50,752,16452.739377927232
860|4130|4129|4119|4120|4128|4190|4157|4155|4156|4191|4192|4308|7501|7123|7500|7126|8438|8437|9717|11537|10423,860|4119|4120|4128|4190|4157|4191|7501|7123|7500|7126|8438|8437|11537|10423,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 904, dtype: object",51,904,17522.739377927232
146|10637|10617|10636|10616,146|10637|10617,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 900, dtype: object",52,900,16882.739377927232
1512|1947|1954|2547|2548|1513|5387|6682|6327|6313|9127|9128|10299|10298|11842,1947|1954|2547|2548|5387|6682|9127|9128|10299|10298,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 751, dtype: object",53,751,16762.739377927232
513|503|506|3317|3291|3316|3318|3290|3289|3319|6556|6557|6555|7699|7698|7695|7705|7694,513|503|438|506|3317|3291|3316|3318|3290|6556|7699|7698|7695|7875|7694,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 750, dtype: object",54,750,16963.739377927232
357|862|3882|3268|3264|3500|3269|3263|3515|3883|3902|3499|3516|4464|4468|4462|4471|4463|4469|4659|4470|5881|5864|8342|8341|9833|9832|10538|11612,3883|3902|4463|4469|4659|4470|5881|5864|8341|10538,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 749, dtype: object",55,749,17402.739377927232
532|524|6485|5793|6488|6554|6558|7876,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 748, dtype: object",56,748,16420.739377927232
3313|3294|3312|3295|3311|3296|5243|5244|5250|5332|7427|7337|7336|7386|7426|9019|9364,3313|3294|3312|3295|3311|3296|5244|5250|7427,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 747, dtype: object",57,747,16777.739377927232
3307|3300|3308|3299|3297|3309|3298|7466|7497,3307|3300|3308|3299|3309|3298,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 746, dtype: object",58,746,16542.739377927232
449|442|432|428|3768|3771|4477|5712|6258|7431|7459|7837|7870|7458|7871|7432|7868|7433|7457|7872|7873|9588|11505|11504|11065|11066,449|442|7431|7459|7837|7870|7458|7871|7432|7868|7433|7457|7872|7873|11505|11504,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 745, dtype: object",59,745,17193.739377927232
